,Voltage(V),Bare Electrode Current (A),PVP Electrode Current (A),Chitosan Electrode Current(A),Chitosan GO Electrode Current(A)
6449,-0.151,-0.00003816,-0.00003774,-0.00003336,-0.00003199
6450,-0.15,-0.00003791,-0.00003742,-0.00003336,-0.00003199
6451,-0.149,-0.00003767,-0.00003742,-0.00003336,-0.00003199
6452,-0.148,-0.00003745,-0.0000371,-0.00003336,-0.00003167
6453,-0.147,-0.00003721,-0.0000371,-0.00003336,-0.00003167
6454,-0.146,-0.000037,-0.00003678,-0.00003303,-0.00003167
6455,-0.145,-0.00003678,-0.00003646,-0.00003303,-0.00003135
6456,-0.144,-0.00003654,-0.00003646,-0.00003303,-0.00003135
6457,-0.143,-0.00003632,-0.00003614,-0.00003271,-0.00003135
6458,-0.142,-0.00003611,-0.00003614,-0.00003303,-0.00003103
6459,-0.141,-0.0000359,-0.00003582,-0.00003271,-0.00003135
6460,-0.14,-0.00003568,-0.00003582,-0.00003271,-0.00003103
6461,-0.139,-0.00003547,-0.0000355,-0.00003271,-0.00003103
6462,-0.138,-0.00003525,-0.0000355,-0.00003271,-0.00003103
6463,-0.137,-0.00003504,-0.00003518,-0.00003239,-0.00003103
6464,-0.136,-0.00003483,-0.00003518,-0.00003239,-0.00003071
6465,-0.135,-0.00003461,-0.00003486,-0.00003239,-0.00003071
6466,-0.134,-0.0000344,-0.00003486,-0.00003239,-0.00003071
6467,-0.133,-0.00003422,-0.00003454,-0.00003207,-0.00003039
6468,-0.132,-0.000034,-0.00003454,-0.00003207,-0.00003039
6469,-0.131,-0.00003382,-0.00003422,-0.00003207,-0.00003039
6470,-0.13,-0.0000336,-0.00003422,-0.00003207,-0.00003007
6471,-0.129,-0.00003339,-0.0000339,-0.00003207,-0.00003007
6472,-0.128,-0.00003321,-0.0000339,-0.00003175,-0.00003007
6473,-0.127,-0.00003302,-0.00003358,-0.00003175,-0.00003007
6474,-0.126,-0.00003281,-0.00003358,-0.00003175,-0.00002975
6475,-0.125,-0.00003263,-0.00003326,-0.00003175,-0.00002975
6476,-0.124,-0.00003244,-0.00003294,-0.00003175,-0.00002975
6477,-0.123,-0.00003223,-0.00003294,-0.00003143,-0.00002975
6478,-0.122,-0.00003205,-0.00003262,-0.00003143,-0.00002943
6479,-0.121,-0.00003186,-0.00003262,-0.00003143,-0.00002943
6480,-0.12,-0.00003168,-0.00003262,-0.00003143,-0.00002943
6481,-0.119,-0.00003147,-0.0000323,-0.00003143,-0.00002943
6482,-0.118,-0.00003128,-0.0000323,-0.00003111,-0.00002911
6483,-0.117,-0.0000311,-0.00003198,-0.00003143,-0.00002911
6484,-0.116,-0.00003092,-0.00003198,-0.00003111,-0.00002911
6485,-0.115,-0.00003073,-0.00003166,-0.00003111,-0.00002911
6486,-0.114,-0.00003055,-0.00003166,-0.00003111,-0.00002879
6487,-0.113,-0.00003037,-0.00003133,-0.00003111,-0.00002879
6488,-0.112,-0.00003018,-0.00003133,-0.00003079,-0.00002879
6489,-0.111,-0.00003003,-0.00003101,-0.00003079,-0.00002879
6490,-0.11,-0.00002985,-0.00003101,-0.00003079,-0.00002847
6491,-0.109,-0.00002966,-0.00003069,-0.00003079,-0.00002847
6492,-0.108,-0.00002948,-0.00003069,-0.00003079,-0.00002847
6493,-0.107,-0.0000293,-0.00003069,-0.00003079,-0.00002847
6494,-0.106,-0.00002914,-0.00003037,-0.00003079,-0.00002847
6495,-0.105,-0.00002896,-0.00003037,-0.00003047,-0.00002815
6496,-0.104,-0.00002878,-0.00003037,-0.00003047,-0.00002815
6497,-0.103,-0.00002862,-0.00003005,-0.00003047,-0.00002815
6498,-0.102,-0.00002844,-0.00002973,-0.00003047,-0.00002815
6499,-0.101,-0.00002826,-0.00002973,-0.00003047,-0.00002815
6500,-0.1,-0.00002811,-0.00002973,-0.00003015,-0.00002783
6501,-0.099,-0.00002792,-0.00002941,-0.00003015,-0.00002783
6502,-0.098,-0.00002777,-0.00002941,-0.00003015,-0.00002783
6503,-0.097,-0.00002759,-0.00002909,-0.00003015,-0.00002751
6504,-0.096,-0.00002743,-0.00002909,-0.00003015,-0.00002751
6505,-0.095,-0.00002725,-0.00002877,-0.00002982,-0.00002751
6506,-0.094,-0.0000271,-0.00002877,-0.00002982,-0.00002751
6507,-0.093,-0.00002691,-0.00002877,-0.00002982,-0.00002751
6508,-0.092,-0.00002676,-0.00002845,-0.00002982,-0.00002719
6509,-0.091,-0.00002661,-0.00002845,-0.00002982,-0.00002719
6510,-0.09,-0.00002642,-0.00002813,-0.00002982,-0.00002719
6511,-0.089,-0.00002627,-0.00002813,-0.00002982,-0.00002719
6512,-0.088,-0.00002612,-0.00002813,-0.0000295,-0.00002719
6513,-0.087,-0.00002594,-0.00002781,-0.0000295,-0.00002719
6514,-0.086,-0.00002578,-0.00002781,-0.0000295,-0.00002687
6515,-0.085,-0.00002563,-0.00002781,-0.0000295,-0.00002687
6516,-0.084,-0.00002548,-0.00002749,-0.0000295,-0.00002655
6517,-0.083,-0.00002529,-0.00002749,-0.00002918,-0.00002687
6518,-0.082,-0.00002514,-0.00002717,-0.0000295,-0.00002655
6519,-0.081,-0.00002499,-0.00002717,-0.00002918,-0.00002655
6520,-0.08,-0.00002484,-0.00002685,-0.00002918,-0.00002655
6521,-0.079,-0.00002468,-0.00002685,-0.00002918,-0.00002655
6522,-0.078,-0.00002453,-0.00002685,-0.00002918,-0.00002623
6523,-0.077,-0.00002435,-0.00002653,-0.00002918,-0.00002623
6524,-0.076,-0.00002423,-0.00002653,-0.00002886,-0.00002623
6525,-0.075,-0.00002407,-0.00002621,-0.00002886,-0.00002623
6526,-0.074,-0.00002389,-0.00002621,-0.00002886,-0.00002623
6527,-0.073,-0.00002374,-0.00002621,-0.00002886,-0.00002623
6528,-0.072,-0.00002358,-0.00002589,-0.00002886,-0.00002591
6529,-0.071,-0.00002343,-0.00002589,-0.00002854,-0.00002591
6530,-0.07,-0.00002331,-0.00002557,-0.00002854,-0.00002591
6531,-0.069,-0.00002313,-0.00002557,-0.00002854,-0.00002591
6532,-0.068,-0.00002297,-0.00002557,-0.00002854,-0.00002559
6533,-0.067,-0.00002282,-0.00002525,-0.00002854,-0.00002559
6534,-0.066,-0.00002267,-0.00002525,-0.00002854,-0.00002559
6535,-0.065,-0.00002254,-0.00002525,-0.00002854,-0.00002559
6536,-0.064,-0.00002239,-0.00002493,-0.00002822,-0.00002559
6537,-0.063,-0.00002224,-0.00002493,-0.00002822,-0.00002559
6538,-0.062,-0.00002209,-0.00002461,-0.00002822,-0.00002527
6539,-0.061,-0.00002193,-0.00002461,-0.00002822,-0.00002527
6540,-0.06,-0.00002181,-0.00002461,-0.00002822,-0.00002527
6541,-0.059,-0.00002166,-0.00002429,-0.00002822,-0.00002527
6542,-0.058,-0.00002151,-0.00002429,-0.00002822,-0.00002527
6543,-0.057,-0.00002135,-0.00002397,-0.0000279,-0.00002495
6544,-0.056,-0.00002123,-0.00002397,-0.0000279,-0.00002527
6545,-0.055,-0.00002108,-0.00002397,-0.0000279,-0.00002495
6546,-0.054,-0.00002093,-0.00002365,-0.0000279,-0.00002495
6547,-0.053,-0.00002077,-0.00002365,-0.0000279,-0.00002495
6548,-0.052,-0.00002062,-0.00002365,-0.0000279,-0.00002463
6549,-0.051,-0.0000205,-0.00002333,-0.00002758,-0.00002495
6550,-0.05,-0.00002034,-0.00002333,-0.00002758,-0.00002463
6551,-0.049,-0.00002022,-0.00002333,-0.00002758,-0.00002463
6552,-0.048,-0.00002007,-0.00002301,-0.00002758,-0.00002463
6553,-0.047,-0.00001992,-0.00002301,-0.00002758,-0.00002463
6554,-0.046,-0.00001979,-0.00002269,-0.00002758,-0.00002431
6555,-0.045,-0.00001964,-0.00002269,-0.00002758,-0.00002463
6556,-0.044,-0.00001952,-0.00002269,-0.00002758,-0.00002431
6557,-0.043,-0.00001937,-0.00002237,-0.00002726,-0.00002431
6558,-0.042,-0.00001925,-0.00002237,-0.00002726,-0.00002431
6559,-0.041,-0.00001909,-0.00002205,-0.00002726,-0.00002431
6560,-0.04,-0.00001894,-0.00002205,-0.00002726,-0.00002399
6561,-0.039,-0.00001882,-0.00002205,-0.00002726,-0.00002399
6562,-0.038,-0.0000187,-0.00002173,-0.00002726,-0.00002399
6563,-0.037,-0.00001854,-0.00002173,-0.00002693,-0.00002399
6564,-0.036,-0.00001839,-0.00002173,-0.00002693,-0.00002399
6565,-0.035,-0.00001827,-0.00002141,-0.00002693,-0.00002399
6566,-0.034,-0.00001815,-0.00002141,-0.00002693,-0.00002399
6567,-0.033,-0.00001799,-0.00002141,-0.00002693,-0.00002367
6568,-0.032,-0.00001787,-0.00002109,-0.00002693,-0.00002367
6569,-0.031,-0.00001772,-0.00002109,-0.00002693,-0.00002367
6570,-0.03,-0.0000176,-0.00002077,-0.00002661,-0.00002367
6571,-0.029,-0.00001747,-0.00002077,-0.00002661,-0.00002335
6572,-0.028,-0.00001732,-0.00002077,-0.00002661,-0.00002335
6573,-0.027,-0.0000172,-0.00002077,-0.00002661,-0.00002335
6574,-0.026,-0.00001705,-0.00002045,-0.00002661,-0.00002335
6575,-0.025,-0.00001692,-0.00002045,-0.00002661,-0.00002335
6576,-0.024,-0.0000168,-0.00002013,-0.00002661,-0.00002335
6577,-0.023,-0.00001665,-0.00002013,-0.00002629,-0.00002335
6578,-0.022,-0.00001656,-0.00002013,-0.00002629,-0.00002303
6579,-0.021,-0.0000164,-0.00001981,-0.00002629,-0.00002303
6580,-0.02,-0.00001628,-0.00001981,-0.00002629,-0.00002303
6581,-0.019,-0.00001616,-0.00001981,-0.00002629,-0.00002303
6582,-0.018,-0.00001604,-0.00001949,-0.00002629,-0.00002303
6583,-0.017,-0.00001588,-0.00001949,-0.00002597,-0.00002271
6584,-0.016,-0.00001576,-0.00001917,-0.00002629,-0.00002303
6585,-0.015,-0.00001564,-0.00001917,-0.00002597,-0.00002271
6586,-0.014,-0.00001552,-0.00001917,-0.00002597,-0.00002271
6587,-0.013,-0.00001536,-0.00001885,-0.00002597,-0.00002271
6588,-0.012,-0.00001524,-0.00001885,-0.00002597,-0.00002271
6589,-0.011,-0.00001512,-0.00001885,-0.00002597,-0.00002271
6590,-0.01,-0.000015,-0.00001853,-0.00002597,-0.00002271
6591,-0.009,-0.00001488,-0.00001853,-0.00002597,-0.00002239
6592,-0.008,-0.00001475,-0.00001853,-0.00002565,-0.00002239
6593,-0.007,-0.00001463,-0.00001821,-0.00002565,-0.00002239
6594,-0.006,-0.00001451,-0.00001821,-0.00002565,-0.00002239
6595,-0.005,-0.00001439,-0.00001821,-0.00002565,-0.00002207
6596,-0.004,-0.00001426,-0.00001789,-0.00002565,-0.00002207
6597,-0.003,-0.00001414,-0.00001789,-0.00002565,-0.00002207
6598,-0.002,-0.00001399,-0.00001789,-0.00002565,-0.00002239
6599,-0.001,-0.00001387,-0.00001757,-0.00002533,-0.00002207
6600,0,-0.00001375,-0.00001757,-0.00002533,-0.00002207
6601,0.001,-0.00001362,-0.00001725,-0.00002533,-0.00002207
6602,0.002,-0.0000135,-0.00001725,-0.00002533,-0.00002207
6603,0.003,-0.00001341,-0.00001725,-0.00002533,-0.00002174
6604,0.004,-0.00001329,-0.00001693,-0.00002501,-0.00002174
6605,0.005,-0.00001317,-0.00001693,-0.00002501,-0.00002174
6606,0.006,-0.00001304,-0.00001693,-0.00002501,-0.00002174
6607,0.007,-0.00001292,-0.00001661,-0.00002501,-0.00002142
6608,0.008,-0.0000128,-0.00001661,-0.00002501,-0.00002174
6609,0.009,-0.00001268,-0.00001661,-0.00002501,-0.00002174
6610,0.01,-0.00001255,-0.00001629,-0.00002501,-0.00002142
6611,0.011,-0.00001243,-0.00001629,-0.00002501,-0.00002142
6612,0.012,-0.00001234,-0.00001629,-0.00002501,-0.00002142
6613,0.013,-0.00001222,-0.00001597,-0.00002469,-0.00002142
6614,0.014,-0.0000121,-0.00001597,-0.00002469,-0.00002142
6615,0.015,-0.000012,-0.00001597,-0.00002469,-0.0000211
6616,0.016,-0.00001188,-0.00001565,-0.00002469,-0.00002142
6617,0.017,-0.00001176,-0.00001565,-0.00002469,-0.0000211
6618,0.018,-0.00001164,-0.00001565,-0.00002469,-0.0000211
6619,0.019,-0.00001155,-0.00001533,-0.00002437,-0.0000211
6620,0.02,-0.00001142,-0.00001533,-0.00002437,-0.0000211
6621,0.021,-0.0000113,-0.00001533,-0.00002437,-0.00002078
6622,0.022,-0.00001118,-0.00001501,-0.00002437,-0.0000211
6623,0.023,-0.00001109,-0.00001501,-0.00002437,-0.00002078
6624,0.024,-0.00001097,-0.00001501,-0.00002437,-0.00002078
6625,0.025,-0.00001084,-0.00001469,-0.00002437,-0.00002078
6626,0.026,-0.00001075,-0.00001469,-0.00002405,-0.00002078
6627,0.027,-0.00001063,-0.00001469,-0.00002405,-0.00002046
6628,0.028,-0.00001054,-0.00001437,-0.00002405,-0.00002078
6629,0.029,-0.00001042,-0.00001437,-0.00002405,-0.00002046
6630,0.03,-0.00001029,-0.00001437,-0.00002405,-0.00002078
6631,0.031,-0.0000102,-0.00001405,-0.00002405,-0.00002046
6632,0.032,-0.00001008,-0.00001405,-0.00002372,-0.00002046
6633,0.033,-0.000009988,-0.00001405,-0.00002372,-0.00002014
6634,0.034,-0.000009865,-0.00001373,-0.00002372,-0.00002046
6635,0.035,-0.000009774,-0.00001373,-0.00002372,-0.00002014
6636,0.036,-0.000009651,-0.00001373,-0.00002372,-0.00002014
6637,0.037,-0.000009529,-0.00001341,-0.00002372,-0.00002014
6638,0.038,-0.000009438,-0.00001341,-0.0000234,-0.00002014
6639,0.039,-0.000009346,-0.00001341,-0.0000234,-0.00001982
6640,0.04,-0.000009224,-0.00001309,-0.0000234,-0.00001982
6641,0.041,-0.000009132,-0.00001309,-0.0000234,-0.00001982
6642,0.042,-0.00000904,-0.00001309,-0.0000234,-0.00001982
6643,0.043,-0.000008918,-0.00001309,-0.0000234,-0.0000195
6644,0.044,-0.000008827,-0.00001277,-0.0000234,-0.00001982
6645,0.045,-0.000008704,-0.00001277,-0.00002308,-0.0000195
6646,0.046,-0.000008613,-0.00001245,-0.00002308,-0.00001982
6647,0.047,-0.00000849,-0.00001245,-0.00002308,-0.0000195
6648,0.048,-0.000008399,-0.00001245,-0.00002308,-0.0000195
6649,0.049,-0.000008307,-0.00001213,-0.00002308,-0.0000195
6650,0.05,-0.000008215,-0.00001213,-0.00002276,-0.0000195
6651,0.051,-0.000008093,-0.00001213,-0.00002276,-0.00001918
6652,0.052,-0.000008002,-0.00001181,-0.00002276,-0.00001918
6653,0.053,-0.00000791,-0.00001181,-0.00002276,-0.00001918
6654,0.054,-0.000007788,-0.00001149,-0.00002276,-0.00001918
6655,0.055,-0.000007696,-0.00001149,-0.00002244,-0.00001918
6656,0.056,-0.000007604,-0.00001149,-0.00002244,-0.00001918
6657,0.057,-0.000007513,-0.00001149,-0.00002244,-0.00001886
6658,0.058,-0.000007391,-0.00001117,-0.00002244,-0.00001886
6659,0.059,-0.000007299,-0.00001117,-0.00002244,-0.00001886
6660,0.06,-0.000007207,-0.00001117,-0.00002212,-0.00001886
6661,0.061,-0.000007116,-0.00001085,-0.00002212,-0.00001854
6662,0.062,-0.000007024,-0.00001085,-0.00002212,-0.00001854
6663,0.063,-0.000006932,-0.00001085,-0.00002212,-0.00001854
6664,0.064,-0.00000681,-0.00001053,-0.0000218,-0.00001854
6665,0.065,-0.000006718,-0.00001053,-0.0000218,-0.00001854
6666,0.066,-0.000006627,-0.00001021,-0.0000218,-0.00001854
6667,0.067,-0.000006535,-0.00001021,-0.00002148,-0.00001822
6668,0.068,-0.000006443,-0.00001021,-0.00002148,-0.00001822
6669,0.069,-0.000006352,-0.00001021,-0.00002148,-0.00001822
6670,0.07,-0.00000626,-0.000009889,-0.00002148,-0.00001822
6671,0.071,-0.000006168,-0.000009889,-0.00002116,-0.0000179
6672,0.072,-0.000006077,-0.000009569,-0.00002116,-0.0000179
6673,0.073,-0.000005985,-0.000009569,-0.00002116,-0.0000179
6674,0.074,-0.000005893,-0.000009569,-0.00002116,-0.0000179
6675,0.075,-0.000005802,-0.000009569,-0.00002083,-0.00001758
6676,0.076,-0.00000571,-0.000009249,-0.00002083,-0.00001758
6677,0.077,-0.000005619,-0.000009249,-0.00002083,-0.00001758
6678,0.078,-0.000005527,-0.000009249,-0.00002083,-0.00001758
6679,0.079,-0.000005435,-0.000008929,-0.00002051,-0.00001726
6680,0.08,-0.000005344,-0.000008929,-0.00002051,-0.00001726
6681,0.081,-0.000005252,-0.000008929,-0.00002019,-0.00001726
6682,0.082,-0.000005191,-0.000008609,-0.00002019,-0.00001694
6683,0.083,-0.000005099,-0.000008609,-0.00002019,-0.00001694
6684,0.084,-0.000005007,-0.000008609,-0.00002019,-0.00001694
6685,0.085,-0.000004916,-0.000008289,-0.00001987,-0.00001694
6686,0.086,-0.000004824,-0.000008289,-0.00001987,-0.00001662
6687,0.087,-0.000004732,-0.000007969,-0.00001955,-0.00001662
6688,0.088,-0.000004671,-0.000007969,-0.00001955,-0.0000163
6689,0.089,-0.00000458,-0.000007969,-0.00001955,-0.00001662
6690,0.09,-0.000004488,-0.000007649,-0.00001923,-0.0000163
6691,0.091,-0.000004396,-0.000007649,-0.00001923,-0.0000163
6692,0.092,-0.000004305,-0.000007649,-0.00001891,-0.00001598
6693,0.093,-0.000004244,-0.000007328,-0.00001891,-0.00001598
6694,0.094,-0.000004152,-0.000007328,-0.00001859,-0.00001598
6695,0.095,-0.00000406,-0.000007328,-0.00001859,-0.00001566
6696,0.096,-0.000003969,-0.000007008,-0.00001827,-0.00001566
6697,0.097,-0.000003908,-0.000007008,-0.00001827,-0.00001566
6698,0.098,-0.000003816,-0.000007008,-0.00001795,-0.00001534
6699,0.099,-0.000003724,-0.000006688,-0.00001795,-0.00001534
6700,0.1,-0.000003663,-0.000006688,-0.00001795,-0.00001502
6701,0.101,-0.000003571,-0.000006688,-0.00001762,-0.00001502
6702,0.102,-0.00000348,-0.000006368,-0.0000173,-0.0000147
6703,0.103,-0.000003419,-0.000006368,-0.0000173,-0.0000147
6704,0.104,-0.000003327,-0.000006048,-0.00001698,-0.0000147
6705,0.105,-0.000003266,-0.000006048,-0.00001666,-0.00001438
6706,0.106,-0.000003174,-0.000006048,-0.00001666,-0.00001438
6707,0.107,-0.000003083,-0.000005728,-0.00001634,-0.00001406
6708,0.108,-0.000003022,-0.000005728,-0.00001634,-0.00001406
6709,0.109,-0.00000293,-0.000005728,-0.00001602,-0.00001374
6710,0.11,-0.000002869,-0.000005408,-0.0000157,-0.00001374
6711,0.111,-0.000002777,-0.000005408,-0.00001538,-0.00001342
6712,0.112,-0.000002716,-0.000005088,-0.00001538,-0.00001342
6713,0.113,-0.000002624,-0.000005088,-0.00001506,-0.00001342
6714,0.114,-0.000002563,-0.000005088,-0.00001473,-0.00001278
6715,0.115,-0.000002472,-0.000004768,-0.00001441,-0.00001278
6716,0.116,-0.00000241,-0.000004768,-0.00001441,-0.00001246
6717,0.117,-0.000002319,-0.000004768,-0.00001409,-0.00001246
6718,0.118,-0.000002258,-0.000004448,-0.00001377,-0.00001214
6719,0.119,-0.000002166,-0.000004448,-0.00001345,-0.00001182
6720,0.12,-0.000002105,-0.000004448,-0.00001313,-0.00001182
6721,0.121,-0.000002013,-0.000004128,-0.00001281,-0.00001182
6722,0.122,-0.000001922,-0.000004128,-0.00001249,-0.0000115
6723,0.123,-0.000001861,-0.000003808,-0.00001217,-0.00001118
6724,0.124,-0.000001799,-0.000003808,-0.00001185,-0.00001086
6725,0.125,-0.000001708,-0.000003808,-0.00001152,-0.00001054
6726,0.126,-0.000001647,-0.000003487,-0.0000112,-0.00001022
6727,0.127,-0.000001555,-0.000003487,-0.00001088,-0.00001022
6728,0.128,-0.000001494,-0.000003167,-0.00001056,-0.000009895
6729,0.129,-0.000001433,-0.000003167,-0.000009919,-0.000009575
6730,0.13,-0.000001341,-0.000002847,-0.000009598,-0.000009254
6731,0.131,-0.00000128,-0.000002847,-0.000009277,-0.000008934
6732,0.132,-0.000001219,-0.000002847,-0.000008956,-0.000008614
6733,0.133,-0.000001127,-0.000002527,-0.000008635,-0.000008614
6734,0.134,-0.000001066,-0.000002527,-0.000007993,-0.000008294
6735,0.135,-0.0000009745,-0.000002527,-0.000007672,-0.000007973
6736,0.136,-0.0000009134,-0.000002207,-0.000007351,-0.000007653
6737,0.137,-0.0000008523,-0.000002207,-0.000006709,-0.000007333
6738,0.138,-0.0000007606,-0.000001887,-0.000006066,-0.000007012
6739,0.139,-0.0000006995,-0.000001887,-0.000005745,-0.000006692
6740,0.14,-0.0000006384,-0.000001887,-0.000005424,-0.000006372
6741,0.141,-0.0000005468,-0.000001567,-0.000004782,-0.000006052
6742,0.142,-0.0000004856,-0.000001247,-0.00000414,-0.000005731
6743,0.143,-0.0000004245,-0.000001247,-0.000003819,-0.000005411
6744,0.144,-0.0000003634,-0.000001247,-0.000003177,-0.000004771
6745,0.145,-0.0000003023,-0.0000009268,-0.000002535,-0.00000445
6746,0.146,-0.0000002107,-0.0000009268,-0.000002214,-0.00000413
6747,0.147,-0.0000001496,-0.0000009268,-0.000001572,-0.00000381
6748,0.148,-0.00000005791,-0.0000006067,-0.0000009296,-0.000003169
6749,0.149,0.000000003197,-0.0000006067,-0.0000002875,-0.000002849
6750,0.15,0.0000000643,-0.0000006067,0.0000003547,-0.000002529
6751,0.151,0.0000001254,-0.0000002866,0.0000009968,-0.000002208
6752,0.152,0.0000001865,0.0000000335,0.000001639,-0.000001568
6753,0.153,0.0000002782,0.0000000335,0.000002281,-0.000001248
6754,0.154,0.0000003393,0.0000000335,0.000002923,-0.000000607
6755,0.155,0.0000004309,0.0000003536,0.000003565,-0.0000002868
6756,0.156,0.0000004615,0.0000003536,0.000004528,0.0000003538
6757,0.157,0.0000005531,0.0000006737,0.00000517,0.0000006741
6758,0.158,0.0000006143,0.0000006737,0.000005813,0.000001315
6759,0.159,0.0000006754,0.0000009938,0.000006455,0.000001635
6760,0.16,0.000000767,0.0000009938,0.000007418,0.000001955
6761,0.161,0.0000008281,0.000001314,0.00000806,0.000002596
6762,0.162,0.0000008892,0.000001314,0.000009023,0.000003236
6763,0.163,0.0000009503,0.000001634,0.000009665,0.000003877
6764,0.164,0.000001011,0.000001634,0.00001063,0.000004197
6765,0.165,0.000001073,0.000001634,0.00001127,0.000004838
6766,0.166,0.000001164,0.000001954,0.00001223,0.000005478
6767,0.167,0.000001225,0.000001954,0.00001288,0.000005798
6768,0.168,0.000001286,0.000002274,0.00001384,0.000006759
6769,0.169,0.000001348,0.000002274,0.0000148,0.000007079
6770,0.17,0.000001409,0.000002594,0.00001577,0.00000772
6771,0.171,0.0000015,0.000002594,0.00001673,0.000008361
6772,0.172,0.000001561,0.000002914,0.00001769,0.000009001
6773,0.173,0.000001622,0.000002914,0.00001833,0.000009642
6774,0.174,0.000001684,0.000003234,0.0000193,0.00001028
6775,0.175,0.000001745,0.000003234,0.00002058,0.0000106
6776,0.176,0.000001836,0.000003554,0.00002122,0.00001124
6777,0.177,0.000001897,0.000003554,0.00002251,0.00001188
6778,0.178,0.000001959,0.000003875,0.00002347,0.00001252
6779,0.179,0.00000205,0.000003875,0.00002443,0.00001316
6780,0.18,0.000002111,0.000004195,0.0000254,0.00001413
6781,0.181,0.000002172,0.000004195,0.00002636,0.00001477
6782,0.182,0.000002234,0.000004515,0.00002764,0.00001541
6783,0.183,0.000002295,0.000004515,0.00002861,0.00001605
6784,0.184,0.000002386,0.000004835,0.00002957,0.00001669
6785,0.185,0.000002447,0.000004835,0.00003085,0.00001733
6786,0.186,0.000002509,0.000005155,0.00003182,0.00001797
6787,0.187,0.0000026,0.000005155,0.00003278,0.00001893
6788,0.188,0.000002631,0.000005475,0.00003407,0.00001957
6789,0.189,0.000002722,0.000005795,0.00003503,0.00002021
6790,0.19,0.000002783,0.000005795,0.00003631,0.00002085
6791,0.191,0.000002875,0.000005795,0.0000376,0.00002149
6792,0.192,0.000002936,0.000006115,0.00003856,0.00002245
6793,0.193,0.000002997,0.000006435,0.00003984,0.00002309
6794,0.194,0.000003058,0.000006435,0.00004113,0.00002373
6795,0.195,0.00000312,0.000006435,0.00004209,0.00002437
6796,0.196,0.000003211,0.000007075,0.00004338,0.00002533
6797,0.197,0.000003272,0.000007075,0.00004434,0.00002598
6798,0.198,0.000003364,0.000007395,0.00004562,0.00002662
6799,0.199,0.000003425,0.000007395,0.00004659,0.00002726
6800,0.2,0.000003486,0.000007395,0.00004787,0.00002822
6801,0.201,0.000003547,0.000007716,0.00004915,0.00002886
6802,0.202,0.000003639,0.000008036,0.00005044,0.00002982
6803,0.203,0.000003731,0.000008036,0.0000514,0.00003046
6804,0.204,0.000003792,0.000008356,0.00005269,0.0000311
